,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,0.7951451095210438,0.7951451095210446,-1.5902902190420887,-6.145182363468152,2.2781972567085798,2.84129521192262,2.4754310458857236,2.421612517921886
1,0.614979070493382,0.6149790704933825,-1.2299581409867648,-4.613589525501357,1.691981721313685,1.5704616522370767,0.9437133612116537,1.3409968042820073
2,0.4542778441832693,0.45427784418326933,-0.9085556883665385,-3.2723401554988074,1.1819446586478655,0.8287572685786977,0.4279255124743133,0.8369595907742676
3,0.30086282699814226,0.3008628269981421,-0.6017256539962843,-1.826823192719143,0.612556663993637,0.2546902517637874,0.11084059900137225,0.3680066082286167
4,0.2380239052682564,0.23802390526825634,-0.4760478105365128,-1.0463854264989778,0.28517014178954125,0.07053985210070714,0.02743510623407898,0.13986396723971947
5,0.19002530801713058,0.19002530801713058,-0.38005061603426116,-0.6056260917986493,0.11278795243848244,0.015847497203671165,0.00572614036133734,0.04320563710627731
6,0.13920657244150406,0.1392065724415041,-0.27841314488300817,-0.35062435688014815,0.03610563530081326,0.0026547312425377143,0.0009515144698507243,0.010930026830411811
7,0.08965502543990443,0.08965502543990445,-0.1793100508798089,-0.19649470132439342,0.008592328348954334,0.0003000891556608814,0.00012762860628437,0.002481940192322954
8,0.048608076375742895,0.048608076375742895,-0.09721615275148579,-0.09979214328791175,0.001287995751212856,2.1703204293962557e-05,1.629234748459671e-05,0.0005954030384620322
9,0.020048707889402786,0.020048707889402786,-0.04009741577880557,-0.04026040138218928,8.149299932637448e-05,1.6197821561198035e-06,2.0780104347708692e-06,0.0001337516537940709
10,0.00442612760515355,0.004426127605153549,-0.008852255210307098,-0.008854525657332402,1.135252530360541e-06,1.7619354408143924e-07,1.5605797049772384e-07,1.3794178546408078e-05
