,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,6.98003e-05,2.92468e-05,1.32663e-05,0.00576532,-0.00233285,-0.00177815,2.98156e-19,0.0353455
1,0.000319276,0.000131417,5.00432e-05,0.0111256,-0.0044785,-0.00337572,3.79471e-19,0.074924
2,0.00143141,0.000576679,0.000169286,0.0197961,-0.00778138,-0.00560225,4.33681e-19,0.14803
3,0.00622813,0.00244881,0.000478845,0.0307586,-0.0113209,-0.00708601,1.30104e-18,0.268269
4,0.0257624,0.00987392,0.000982918,0.036914,-0.0109882,-0.00315882,8.13152e-19,0.421032
5,0.0962716,0.0359122,0.00104689,0.0260714,-0.001339,0.0107363,-1.24683e-18,0.47807
6,0.257348,0.0886978,0.000214979,0.00795686,0.00309441,0.0102518,-2.64274e-18,0.200912
7,0.210672,0.0581019,1.83569e-05,0.00125,0.000313309,0.00126366,-1.73896e-18,0.034107
8,0.0881003,0.017583,1.52509e-06,7.72753e-05,2.43227e-05,8.88519e-05,-8.67468e-19,0.00458277
9,0.017007,0.00205024,4.28062e-08,-7.64215e-08,1.10592e-06,2.24945e-06,-1.08473e-19,0.000296924
10,0.000337823,1.36215e-05,2.95197e-11,-4.5201e-09,2.34741e-09,2.56047e-09,-5.0822e-21,1.28086e-06
