,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,6.281961218065176e-05,-2.403527473605943e-05,-3.5290411535129264e-06,-0.004689511172237094,-0.0018049781102183666,-0.0012636025270256152,-0.0010543157593871817,0.021303703541041486
1,0.00029407581506145966,-0.0001123195420876857,-1.3059136176681978e-05,-0.009853435975497489,-0.0038552514423970488,-0.0027778213623828865,-0.002207543992813776,0.05440761962197239
2,0.0013449875275867449,-0.0005124512677323557,-4.2867472599100975e-05,-0.018814763818964304,-0.00729331657203683,-0.005159452900530897,-0.003835706698154597,0.12367737885067831
3,0.005948523876089749,-0.0022581525517655927,-0.0001156336716661671,-0.03081542577920248,-0.011297044513016472,-0.007131982258590067,-0.0047401675196393584,0.2450174880450449
4,0.024951460078372446,-0.009413385015972464,-0.00021756184139683384,-0.03861661083497671,-0.011653253757499411,-0.0038923508223689344,-0.0015607519549881124,0.3991054658717537
5,0.09470564532039617,-0.035242735679970535,-0.00018483133557127513,-0.028760042357436073,-0.0023470235739088186,0.009782576535264785,0.007518586274184176,0.4569653883079334
6,0.25981706429671797,-0.0897804082543627,-1.4078786833536161e-05,-0.008380931489470769,0.0031612510267008294,0.01052171626600947,0.006197118916269223,0.19560995882939536
7,0.21731870189946959,-0.060163878998073274,-2.0501680982566364e-07,-0.0012078995680751073,0.00039410879372493333,0.0013923174448309374,0.0007695970200086464,0.03390642302398567
8,0.09244245679913328,-0.018538725558201838,-2.470809871127803e-09,-7.767161508746896e-05,3.0167152868487418e-05,9.917246278279866e-05,5.759447702845077e-05,0.004616652755721398
9,0.01821706359264343,-0.002210040791815663,-5.933077959740207e-11,-7.206870149869068e-07,8.78786308061564e-07,2.1183993712983486e-06,1.5269178235099057e-06,0.00030217042552093174
10,0.00037367285659276327,-1.5546182057014968e-05,-4.4886416154162715e-13,1.0667166737094017e-08,5.7997322491741765e-09,6.7013940458715356e-09,4.404938044180775e-09,1.3383754786979195e-06
