,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,0.7982226250309286,0.7982226250309289,-1.5964452500618576,-4.093496490833207,1.2502546502114997,1.1872137965386305,0.0,1.680902066868739
1,0.6217010584695202,0.6217010584695201,-1.2434021169390401,-4.226298444520366,1.4919955976388175,1.2256889670907052,0.0,1.269268562107676
2,0.4607200056836284,0.4607200056836284,-0.9214400113672568,-3.1956250580430887,1.1373362344372582,0.7506765204042761,0.0,0.8478773235773867
3,0.305659129073046,0.30565912907304615,-0.6113182581460923,-1.8571811299119116,0.6230070175254534,0.264849114420385,0.0,0.39416914788941826
4,0.2427102507792937,0.24271025077929367,-0.4854205015585873,-1.0775881869587303,0.2961116194560453,0.07981229367305358,0.0,0.15462278182583603
5,0.19501373807450556,0.19501373807450553,-0.39002747614901107,-0.6268768611455617,0.11843506417839762,0.019214909164298435,0.0,0.04881445783926888
6,0.14392866507704577,0.1439286650770458,-0.2878573301540916,-0.3643054003457496,0.03822770253936873,0.0034486320054667816,0.0,0.012490941407006446
7,0.09343522191264826,0.09343522191264826,-0.18687044382529652,-0.205215745214905,0.009173808044018118,0.0004243706185717609,0.0,0.002819528121217355
8,0.05110958972983501,0.051109589729835,-0.10221917945967,-0.10500249245927733,0.0013919556481049996,3.604516986841489e-05,0.0,0.0006633593390761734
9,0.0213202407227605,0.0213202407227605,-0.042640481445521,-0.04282357858981018,9.160044637281453e-05,4.07540030804678e-06,0.0,0.00014776778363153706
10,0.004788645149287252,0.004788645149287253,-0.009577290298574506,-0.009581340422718205,2.0276016408780253e-06,7.221360879257899e-07,0.0,1.5469526982627126e-05
