,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,6.980016050221752e-05,2.924687855840655e-05,1.326627795042224e-05,0.005764663699783095,-0.0023325225468672204,-0.0017778219923630407,0.0,0.03533455614052973
1,0.0003192764439739549,0.00013141678365767936,5.0042989686760346e-05,0.011124292542188005,-0.004477854768631048,-0.00337509320939,0.0,0.07490178046066061
2,0.0014314057302615465,0.0005766816268851173,0.0001692848013017997,0.019794050023320246,-0.00778038611416587,-0.005601274307807726,0.0,0.14798979850361957
3,0.006228118109024229,0.002448833779025631,0.0004788412913708454,0.03075593602042884,-0.011319621826949879,-0.007084823814746734,0.0,0.26820353079765574
4,0.025762445477162745,0.009873961443844906,0.0009829033469346713,0.036913461226999816,-0.010988051254750206,-0.0031587726179910522,0.0,0.4209530154888006
5,0.09627176386836726,0.03591217478979186,0.0010468274662659561,0.02607622208428052,-0.0013414877879113763,0.01073363110927366,0.0,0.47802364096802513
6,0.25734891550195,0.08869830407057851,0.00021481907350148454,0.007959121095856446,0.00309326357901171,0.010250628398631428,0.0,0.2009274249244009
7,0.21067095285436024,0.0581013764616857,1.8235253868915772e-05,0.0012450142269746314,0.0003158764076449761,0.0012662674487242597,0.0,0.03411314992711721
8,0.08809808369096503,0.017582855976862665,1.4781411241568571e-06,7.270415828326008e-05,2.6622608406377924e-05,9.115001405987988e-05,0.0,0.0045836846564881574
9,0.01700484904198499,0.002050919813795108,3.446296664348112e-08,-1.5877572571789773e-06,1.856805880005265e-06,2.9921823154866075e-06,0.0,0.0002968431325499603
10,0.0003345921151819943,1.3763632546828105e-05,-8.01288505577657e-11,-5.626491468473549e-08,2.8758367635634305e-08,2.9468767992106867e-08,0.0,1.2925667451543795e-06
