,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,0.7909505819323599,0.7909505819323605,-1.5819011638647211,-6.3989045046717035,2.408501670403491,2.3443935270113876,1.6988376475032672,2.2290693425660932
1,0.618734098905082,0.618734098905082,-1.2374681978101643,-3.494319831609175,1.1284258168995056,0.8705080061002652,0.539174199276803,0.9344372536185022
2,0.46023392648221634,0.46023392648221617,-0.9204678529644323,-2.582714532263534,0.8311233396495507,0.4512991377815599,0.2542888550169415,0.6097883430516227
3,0.30554292270846645,0.3055429227084665,-0.611085845416933,-1.6286909911839822,0.5088025728835248,0.1474745618782076,0.07354819198728062,0.30222765541210084
4,0.24379218310994014,0.24379218310994022,-0.48758436621988044,-1.0236800934904453,0.2680478636352826,0.04485053300526519,0.020505063948615034,0.12733274929502533
5,0.1981922105284641,0.19819221052846406,-0.3963844210569281,-0.6282712436539906,0.11594341129853136,0.011379793782613338,0.004903352025805833,0.04316908318161435
6,0.14852133964461212,0.14852133964461212,-0.29704267928922423,-0.3764372948273438,0.039697307769059824,0.0022656270764754784,0.0009660545077752876,0.011902391368646922
7,0.09810723020541567,0.09810723020541565,-0.1962144604108313,-0.21615500034258867,0.009970269965878716,0.0003409999287888267,0.0001606179388436367,0.002878458087295035
8,0.05477375671370044,0.054773756713700446,-0.10954751342740089,-0.11268934356272799,0.0015709150676635698,4.071309127999632e-05,2.4701358924501014e-05,0.0006946117570037975
9,0.023473650741797157,0.023473650741797154,-0.04694730148359431,-0.04715912773583342,0.0001059131261195654,4.1527431403562005e-06,3.137210160230842e-06,0.00014974430475928475
10,0.00551096962225174,0.005510969622251738,-0.011021939244503476,-0.01102498993438415,1.5253449403382402e-06,1.6283323597716115e-07,1.305205988001302e-07,1.4332349168540799e-05
