,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,7.099532740315475e-05,3.108819329944197e-05,1.562027071261916e-05,0.006002808153762935,-0.0024503873794002404,-0.001892926765856921,0.0,0.039719065472369024
1,0.00032214923903737527,0.00013773921950956748,5.9355806633318025e-05,0.011267293206764064,-0.00455022609815977,-0.0034423640684433494,0.0,0.0796408039326255
2,0.0014361964371094119,0.0005960195064069109,0.0002029624663956338,0.019668815492729443,-0.007729784115452096,-0.0055420400054926435,0.0,0.1501357854584032
3,0.006231054675057701,0.0024980996406830146,0.0005830815851784995,0.030282613452642364,-0.011130829976748354,-0.006884069327320746,0.0,0.2646077440067667
4,0.0257581282029453,0.009964449654365692,0.0012268445854710733,0.03629917791999063,-0.0107986190050997,-0.00296043208844316,0.0,0.41456083294872226
5,0.09625893304961018,0.0359862006737573,0.0013734265655956175,0.025877091041421777,-0.0013978339076715566,0.0106646547225813,0.0,0.4759976711065572
6,0.25682433350993,0.0885033446108408,0.00031409350058565197,0.008153291551937341,0.0029247479487983456,0.010051342309088667,0.0,0.2007353454517159
7,0.20966878034737454,0.05779729843570644,2.7923462372421536e-05,0.0012472984377797764,0.0003013201804938158,0.0012447658707806458,0.0,0.034018038214227234
8,0.0874665823307647,0.01744481978442994,2.2766237886188523e-06,6.0634320433480066e-05,3.116837317616975e-05,9.504880958570185e-05,0.0,0.0045669523651701485
9,0.016829909852544338,0.0020280066917219806,5.2835157724757114e-08,-3.546079628963375e-06,2.7816393653024193e-06,3.901622864199485e-06,0.0,0.00029585812997248874
10,0.00032898021533088586,1.3525833099149046e-05,-1.221195087572668e-10,-8.589786680553951e-08,4.351274816393773e-08,4.420617468776385e-08,0.0,1.2903127675747426e-06
