,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,6.923236604721911e-05,2.8317532559952548e-05,1.1772093026891756e-05,0.005490162735537425,-0.002196079947345448,-0.0017365155846306144,-0.0014050310680557912,0.029731626674726085
1,0.0003177382035122702,0.0001281574571596234,4.416473198528533e-05,0.010851740044389125,-0.004341395713764876,-0.0034464493429860604,-0.002622161153800902,0.0662964405688724
2,0.001427719514011943,0.0005663792572078057,0.00014829134673949467,0.01965194964132034,-0.007703315931230007,-0.005890693357613306,-0.004139167626016978,0.13651335014091032
3,0.006219353602922816,0.002421199248795005,0.00041512422387492143,0.030826393768311405,-0.01132949691585073,-0.007411979469777024,-0.004566133168558836,0.2542467575848089
4,0.02574037729012763,0.009819711792262733,0.0008381315461032178,0.03718382925403503,-0.011058916865081956,-0.0025561738250705892,-0.00045533060423506725,0.4025647379347219
5,0.09627377528444889,0.035876723606803,0.0008620242476597442,0.026687537879351818,-0.0015586955889799461,0.012266812350331831,0.008569502960342475,0.4546043747885463
6,0.2578032090432116,0.08885477230931227,0.00016176314590396183,0.008238567974446316,0.0029888430327081935,0.008723289681514547,0.005224187280321577,0.19019795002006087
7,0.21109529941008567,0.058214449644822905,1.3027013259787303e-05,0.0012502066857051893,0.00031852025734523923,0.0007006882355844462,0.0005060952991602615,0.032581958852227144
8,0.08826517098646657,0.017616277968252998,1.0417931611174951e-06,7.672382158990173e-05,2.518770414504916e-05,1.8358212540472468e-05,2.9382332440332733e-05,0.004440659399602391
9,0.01704036183971335,0.0020557459442495174,2.4438570384640007e-08,-5.431554206653276e-08,1.1109871554095588e-06,-4.946554506581042e-07,5.190481261176823e-07,0.00029280927678376105
10,0.0003361614226247488,1.392297374025866e-05,-6.503670249931283e-11,-1.1619038202841139e-08,6.178689797451649e-09,3.7593959452237355e-09,2.592807165023841e-09,1.3089112499940121e-06
