,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,0.7958865653106426,0.7958865653106431,-1.5917731306212861,-6.011304880127063,2.2102389781353544,2.577931899651241,2.1241320538190642,2.2354738939312533
1,0.6223142218323231,0.6223142218323232,-1.2446284436646464,-4.096578616710878,1.4260815503694584,1.2675498561014769,0.7927593225183506,1.1637582179353072
2,0.4623716895601027,0.4623716895601027,-0.9247433791202054,-2.9926677177761203,1.0339962658276043,0.6726043439562486,0.37115540845260975,0.7575171581992342
3,0.3069965544102565,0.3069965544102565,-0.613993108820513,-1.7749457390534333,0.5804815604673154,0.21341926908414535,0.1019372942338791,0.3610337100731578
4,0.24462323372515424,0.24462323372515424,-0.48924646745030853,-1.0631745534840793,0.28696494502746106,0.06144986729160872,0.026637449917638566,0.14638029931341018
5,0.1980248415313593,0.19802484153135916,-0.3960496830627183,-0.6336678952907422,0.11880925365689009,0.01446578822879728,0.005869075991315688,0.047671075782847155
6,0.14752127331150264,0.14752127331150264,-0.2950425466230053,-0.37393776973694387,0.03944763205026397,0.002582836782859114,0.0010318601806136433,0.01253161366310726
7,0.09676987066493858,0.0967698706649386,-0.1935397413298772,-0.21291170376485222,0.009685983425480136,0.00032482201318154765,0.00014581537492273496,0.0028744038046250283
8,0.05357680452370101,0.053576804523701,-0.107153609047402,-0.11014708343128468,0.001496737522716411,2.8802486477723915e-05,1.893031834961616e-05,0.0006760084502879515
9,0.022704617702542368,0.022704617702542364,-0.04540923540508473,-0.04560595694519023,9.836090871875264e-05,2.36125322355364e-06,2.3052774469274353e-06,0.00015022359756495585
10,0.005233874177657939,0.005233874177657939,-0.010467748355315878,-0.010470533388903493,1.3925384481319522e-06,1.4923318156068088e-07,1.4232633984763155e-07,1.569763057037808e-05
