,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,0.7988680185777853,0.7988680185777853,-1.5977360371555707,-2.8949416843307607,0.6510332054334325,1.231610518182081,1.6166877627279967,1.3256205207518295
1,0.6209045328786835,0.6209045328786837,-1.241809065757367,-4.175220675020423,1.4675034890079393,1.3506661739305341,0.8743082087086669,1.2360735450644675
2,0.4595474646310617,0.4595474646310622,-0.9190949292621241,-3.242508695119043,1.1620703428862835,0.8069366553445185,0.4264987690165515,0.8313197661793682
3,0.30474945768734685,0.3047494576873471,-0.6094989153746941,-1.8833218208407114,0.6370272078769023,0.27347382136990345,0.11699492269851947,0.38091493028307605
4,0.24154879542446994,0.24154879542446991,-0.4830975908489399,-1.0809715201875705,0.2989799381476283,0.07988966374497505,0.029876588141524114,0.14731505162814712
5,0.19337434270601894,0.19337434270601875,-0.3867486854120376,-0.6227122163685839,0.1179978332921732,0.018676969213582542,0.006385010581662246,0.04607171787943537
6,0.14208856295213476,0.1420885629521347,-0.2841771259042694,-0.35943041352567556,0.037632308027713966,0.0032454352247660257,0.0010853672545636153,0.011785855567064829
7,0.09179463001936579,0.09179463001936576,-0.18358926003873152,-0.20145727962139978,0.008935788236073357,0.0003829807739048656,0.00014957525151264222,0.0027048196963330687
8,0.04993487897966331,0.04993487897966331,-0.09986975795932662,-0.10255046918870747,0.001340812837318396,2.9875410172139175e-05,1.9745415903699723e-05,0.0006540471136533094
9,0.020681002434862997,0.020681002434862993,-0.041362004869725987,-0.04153316382211422,8.565832120195475e-05,2.5428344556463338e-06,2.604011782452793e-06,0.00014794079694251865
10,0.004594841034557397,0.0045948410345574,-0.0091896820691148,-0.009192229132913085,1.2772855719662743e-06,2.673205022230733e-07,1.940118328169336e-07,1.549660269029115e-05
