,u_v,d_v,L_m,L_p,s_p,c_p,b_p,g
0,0.7972102865498409,0.7972102865498414,-1.5944205730996828,-4.706801205682536,1.5575708205555951,1.9230557039593095,1.8464946834183709,1.8520907062332503
1,0.6210390577818858,0.6210390577818855,-1.2420781155637708,-4.194788499924186,1.476778645281473,1.3130873420352305,0.8356424032297536,1.2142277262470742
2,0.4603660599358822,0.46036605993588253,-0.9207321198717647,-3.1335367298449808,1.106586621689276,0.7428534237818374,0.40346819992991545,0.7994602187081967
3,0.30543462631131113,0.30543462631131146,-0.6108692526226228,-1.8277245872847812,0.6084830968173562,0.24520466172310293,0.1117431886427742,0.37151516858097494
4,0.24264738295410432,0.2426473829541042,-0.48529476590820836,-1.0690402179637897,0.29189273492831974,0.07132357991296666,0.028954980547322887,0.14652427353118122
5,0.1951890972512119,0.19518909725121175,-0.3903781945024236,-0.6258448229643296,0.11774070712924906,0.016748359377115263,0.006281433110618759,0.04661091704326673
6,0.14427768374389144,0.14427768374389144,-0.2885553674877829,-0.3650799518529632,0.03826488940739042,0.0029460968240814967,0.0010809598510435534,0.01205773616116342
7,0.09382732844129792,0.09382732844129787,-0.18765465688259575,-0.2061116600631289,0.009229318312338844,0.0003559519285584219,0.00014884445039645565,0.0027647917993061212
8,0.05143277554260835,0.05143277554260836,-0.10286555108521672,-0.10567150604436616,0.00140318868982609,2.851010123318796e-05,1.8991319108496824e-05,0.0006611458093272105
9,0.02151539259831251,0.02151539259831251,-0.04303078519662502,-0.04321171589934829,9.050222617327222e-05,2.1089884643892113e-06,2.33210546250141e-06,0.0001489120560470061
10,0.004857701524552592,0.004857701524552583,-0.009715403049105165,-0.00971790059703256,1.2505741412815942e-06,1.4314428902867817e-07,1.4350101738283755e-07,1.568998450631637e-05
